lon,lat,depth,temperature,salinity
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
133.4026,84.9688,1000.0,1000.0,1000.0
