lon,lat,temperature,salinity
133.0671,84.9592,-1.7852,32.4876
133.0671,84.9592,-1.7851,32.4876
133.0671,84.9592,-1.7852,32.488
133.0671,84.9592,-1.7852,32.4883
133.0671,84.9592,-1.7851,32.489
133.0671,84.9592,-1.7853,32.49
133.0671,84.9592,-1.7852,32.4899
133.0671,84.9592,-1.7852,32.4909
133.0671,84.9592,-1.7852,32.4921
133.0671,84.9592,-1.7854,32.4944
133.0671,84.9592,-1.7855,32.4971
133.0671,84.9592,-1.7857,32.4994
133.0671,84.9592,-1.7856,32.4998
133.0671,84.9592,-1.7857,32.5007
133.0671,84.9592,-1.7856,32.5024
133.0671,84.9592,-1.7857,32.5041
133.0671,84.9592,-1.7858,32.5061
133.0671,84.9592,-1.7857,32.5073
133.0671,84.9592,-1.7859,32.5086
133.0671,84.9592,-1.7859,32.5099
133.0671,84.9592,-1.7854,32.5117
133.0671,84.9592,-1.7852,32.5155
133.0671,84.9592,-1.7975,32.5613
133.0671,84.9592,-1.7562,33.322
133.0671,84.9592,-1.693,33.6099
133.0671,84.9592,-1.6877,33.7161
133.0671,84.9592,-1.6932,33.774
133.0671,84.9592,-1.7071,33.8229
133.0671,84.9592,-1.7117,33.8606
133.0671,84.9592,-1.7185,33.8885
133.0671,84.9592,-1.7221,33.9155
133.0671,84.9592,-1.7086,33.9429
133.0671,84.9592,-1.7066,33.9548
133.0671,84.9592,-1.7238,33.9758
133.0671,84.9592,-1.75,34.0241
133.0671,84.9592,-1.7228,34.0134
133.0671,84.9592,-1.7534,34.0414
133.0671,84.9592,-1.7567,34.0485
133.0671,84.9592,-1.7687,34.0752
133.0671,84.9592,-1.7588,34.0903
133.0671,84.9592,-1.7142,34.0662
133.0671,84.9592,-1.7616,34.077
133.0671,84.9592,-1.8377,34.1479
133.0671,84.9592,-1.7348,34.1288
133.0671,84.9592,-1.7424,34.1186
133.0671,84.9592,-1.7804,34.1485
133.0671,84.9592,-1.7916,34.1659
133.0671,84.9592,-1.7667,34.1569
133.0671,84.9592,-1.7777,34.1717
133.0671,84.9592,-1.7633,34.1641
133.0671,84.9592,-1.8102,34.1879
133.0671,84.9592,-1.809,34.1923
133.0671,84.9592,-1.8077,34.2025
133.0671,84.9592,-1.8057,34.2129
133.0671,84.9592,-1.7995,34.2189
133.0671,84.9592,-1.7978,34.2251
133.0671,84.9592,-1.7993,34.2354
133.0671,84.9592,-1.7866,34.2365
133.0671,84.9592,-1.7849,34.2414
133.0671,84.9592,-1.7849,34.2507
133.0671,84.9592,-1.7777,34.258
133.0671,84.9592,-1.7734,34.268
133.0671,84.9592,-1.7593,34.2728
133.0671,84.9592,-1.751,34.2779
133.0671,84.9592,-1.7617,34.2972
133.0671,84.9592,-1.7366,34.3026
133.0671,84.9592,-1.7077,34.3009
133.0671,84.9592,-1.7092,34.3094
133.0671,84.9592,-1.7019,34.326
133.0671,84.9592,-1.6745,34.3292
133.0671,84.9592,-1.6493,34.3401
133.0671,84.9592,-1.6268,34.352
133.0671,84.9592,-1.5861,34.3514
133.0671,84.9592,-1.5626,34.3599
133.0671,84.9592,-1.5385,34.3682
133.0671,84.9592,-1.5118,34.3709
133.0671,84.9592,-1.4876,34.3811
133.0671,84.9592,-1.4581,34.388
133.0671,84.9592,-1.4362,34.4022
133.0671,84.9592,-1.3993,34.4138
133.0671,84.9592,-1.3443,34.4118
133.0671,84.9592,-1.3122,34.4139
133.0671,84.9592,-1.2859,34.414
133.0671,84.9592,-1.2683,34.4245
133.0671,84.9592,-1.2406,34.4296
133.0671,84.9592,-1.2146,34.4333
133.0671,84.9592,-1.1851,34.4366
133.0671,84.9592,-1.161,34.4386
133.0671,84.9592,-1.1419,34.4423
133.0671,84.9592,-1.1218,34.4531
133.0671,84.9592,-1.0876,34.4593
133.0671,84.9592,-1.0496,34.4554
133.0671,84.9592,-1.0287,34.4559
133.0671,84.9592,-1.0116,34.4623
133.0671,84.9592,-0.9933,34.4694
133.0671,84.9592,-0.968,34.4739
133.0671,84.9592,-0.9383,34.4773
133.0671,84.9592,-0.9116,34.4778
133.0671,84.9592,-0.8895,34.479
133.0671,84.9592,-0.869,34.4805
133.0671,84.9592,-0.8521,34.4817
133.0671,84.9592,-0.8384,34.4837
133.0671,84.9592,-0.8235,34.4853
133.0671,84.9592,-0.8124,34.4914
133.0671,84.9592,-0.7969,34.4949
133.0671,84.9592,-0.7746,34.494
133.0671,84.9592,-0.7643,34.5034
133.0671,84.9592,-0.7424,34.5101
133.0671,84.9592,-0.702,34.5091
133.0671,84.9592,-0.7015,34.532
133.0671,84.9592,-0.6583,34.556
133.0671,84.9592,-0.5727,34.5579
133.0671,84.9592,-0.5087,34.5573
133.0671,84.9592,-0.4312,34.5549
133.0671,84.9592,-0.3761,34.5506
133.0671,84.9592,-0.3677,34.5886
133.0671,84.9592,-0.287,34.5776
133.0671,84.9592,-0.233,34.5907
133.0671,84.9592,-0.1374,34.57
133.0671,84.9592,-0.1506,34.5987
133.0671,84.9592,-0.0958,34.5891
133.0671,84.9592,-0.0485,34.5951
133.0671,84.9592,0.0202,34.6188
133.0671,84.9592,0.099,34.6081
133.0671,84.9592,0.1611,34.6207
133.0671,84.9592,0.174,34.6404
133.0671,84.9592,0.2359,34.6378
133.0671,84.9592,0.3049,34.6395
133.0671,84.9592,0.3544,34.648
133.0671,84.9592,0.3891,34.6601
133.0671,84.9592,0.3986,34.6814
133.0671,84.9592,0.4486,34.7231
133.0671,84.9592,0.6075,34.7232
133.0671,84.9592,0.7189,34.6981
133.0671,84.9592,0.7131,34.7389
133.0671,84.9592,0.8341,34.7262
133.0671,84.9592,0.8408,34.7589
133.0671,84.9592,0.9361,34.7771
133.0671,84.9592,1.0015,34.7721
133.0671,84.9592,1.0266,34.7988
133.0671,84.9592,1.13,34.8043
133.0671,84.9592,1.2138,34.7795
133.0671,84.9592,1.2139,34.7801
133.0671,84.9592,1.2149,34.7794
133.0671,84.9592,1.2105,34.782
133.0671,84.9592,1.2089,34.785
133.0671,84.9592,1.24,34.7984
133.0671,84.9592,1.2898,34.7921
133.0671,84.9592,1.2889,34.7933
133.0671,84.9592,1.2905,34.7933
133.0671,84.9592,1.2911,34.7945
133.0671,84.9592,1.2951,34.7942
133.0671,84.9592,1.2952,34.7932
133.0671,84.9592,1.2907,34.7935
133.0671,84.9592,1.2873,34.7953
133.0671,84.9592,1.2876,34.7958
133.0671,84.9592,1.2835,34.8009
133.0671,84.9592,1.2985,34.8222
133.0671,84.9592,1.3439,34.8038
133.0671,84.9592,1.3392,34.8081
133.0671,84.9592,1.3816,34.8149
133.0671,84.9592,1.3942,34.8124
133.0671,84.9592,1.3944,34.8127
133.0671,84.9592,1.3948,34.8128
133.0671,84.9592,1.395,34.8125
133.0671,84.9592,1.3943,34.8134
133.0671,84.9592,1.3953,34.8133
133.0671,84.9592,1.393,34.8166
133.0671,84.9592,1.4298,34.8209
133.0671,84.9592,1.4361,34.8214
133.0671,84.9592,1.4377,34.8209
133.0671,84.9592,1.4374,34.8212
133.0671,84.9592,1.4519,34.8272
133.0671,84.9592,1.4602,34.8249
133.0671,84.9592,1.4614,34.8243
133.0671,84.9592,1.4609,34.8245
133.0671,84.9592,1.4612,34.8245
133.0671,84.9592,1.4607,34.8247
133.0671,84.9592,1.4614,34.825
133.0671,84.9592,1.4618,34.825
133.0671,84.9592,1.4622,34.8255
133.0671,84.9592,1.475,34.8286
133.0671,84.9592,1.481,34.8255
133.0671,84.9592,1.4811,34.8235
133.0671,84.9592,1.477,34.8236
133.0671,84.9592,1.4752,34.8206
133.0671,84.9592,1.4668,34.8211
133.0671,84.9592,1.4616,34.817
133.0671,84.9592,1.4447,34.8232
133.0671,84.9592,1.4426,34.8242
133.0671,84.9592,1.4425,34.8239
133.0671,84.9592,1.4425,34.8232
133.0671,84.9592,1.4447,34.8159
133.0671,84.9592,1.4266,34.8195
133.0671,84.9592,1.4198,34.8222
133.0671,84.9592,1.4165,34.8224
133.0671,84.9592,1.4189,34.8166
133.0671,84.9592,1.4058,34.8149
133.0671,84.9592,1.3911,34.8216
133.0671,84.9592,1.3886,34.8213
133.0671,84.9592,1.3859,34.8226
133.0671,84.9592,1.3849,34.8229
133.0671,84.9592,1.385,34.8237
133.0671,84.9592,1.3887,34.8205
133.0671,84.9592,1.3803,34.8218
133.0671,84.9592,1.3714,34.8266
133.0671,84.9592,1.3522,34.8531
133.0671,84.9592,1.4275,34.8471
133.0671,84.9592,1.4492,34.8563
133.0671,84.9592,1.444,34.8854
133.0671,84.9592,1.5488,34.8571
133.0671,84.9592,1.5501,34.857
133.0671,84.9592,1.5498,34.8571
133.0671,84.9592,1.5495,34.8571
133.0671,84.9592,1.55,34.8568
133.0671,84.9592,1.5495,34.857
133.0671,84.9592,1.5497,34.857
133.0671,84.9592,1.5498,34.8569
133.0671,84.9592,1.5498,34.8569
133.0671,84.9592,1.55,34.8569
133.0671,84.9592,1.5496,34.8569
133.0671,84.9592,1.5503,34.8561
133.0671,84.9592,1.5488,34.8568
133.0671,84.9592,1.5493,34.8562
133.0671,84.9592,1.549,34.8565
133.0671,84.9592,1.5494,34.8562
133.0671,84.9592,1.5501,34.8556
133.0671,84.9592,1.5496,34.8556
133.0671,84.9592,1.5479,34.8547
133.0671,84.9592,1.5427,34.8506
133.0671,84.9592,1.5342,34.8483
133.0671,84.9592,1.5221,34.8528
133.0671,84.9592,1.5211,34.8511
133.0671,84.9592,1.5205,34.8462
133.0671,84.9592,1.5051,34.8505
133.0671,84.9592,1.5018,34.8494
133.0671,84.9592,1.499,34.8448
133.0671,84.9592,1.4872,34.8472
133.0671,84.9592,1.48,34.8453
133.0671,84.9592,1.4692,34.8482
133.0671,84.9592,1.466,34.8464
133.0671,84.9592,1.4591,34.8466
133.0671,84.9592,1.4541,34.8459
133.0671,84.9592,1.4471,34.8462
133.0671,84.9592,1.4372,34.8474
