lon,lat,temperature,salinity
100.5207,87.7593,-1.7376,31.6437
100.5207,87.7593,-1.7377,31.6437
100.5207,87.7593,-1.7377,31.6436
100.5207,87.7593,-1.7376,31.6438
100.5207,87.7593,-1.7376,31.6437
100.5207,87.7593,-1.7374,31.6434
100.5207,87.7593,-1.7376,31.6438
100.5207,87.7593,-1.7375,31.6436
100.5207,87.7593,-1.7374,31.6436
100.5207,87.7593,-1.7374,31.6435
100.5207,87.7593,-1.7375,31.6437
100.5207,87.7593,-1.7374,31.6437
100.5207,87.7593,-1.7375,31.6438
100.5207,87.7593,-1.7374,31.644
100.5207,87.7593,-1.7374,31.6441
100.5207,87.7593,-1.7373,31.6444
100.5207,87.7593,-1.7375,31.6458
100.5207,87.7593,-1.7376,31.6564
100.5207,87.7593,-1.7379,31.668
100.5207,87.7593,-1.7379,31.6786
100.5207,87.7593,-1.7382,31.685
100.5207,87.7593,-1.7382,31.6898
100.5207,87.7593,-1.7384,31.6946
100.5207,87.7593,-1.7384,31.7008
100.5207,87.7593,-1.7384,31.7056
100.5207,87.7593,-1.7384,31.7082
100.5207,87.7593,-1.7377,31.7143
100.5207,87.7593,-1.7355,31.7372
100.5207,87.7593,-1.7314,31.791
100.5207,87.7593,-1.7229,31.8981
100.5207,87.7593,-1.7186,31.9761
100.5207,87.7593,-1.7156,32.0324
100.5207,87.7593,-1.7094,32.1297
100.5207,87.7593,-1.6996,32.2501
100.5207,87.7593,-1.6854,32.4446
100.5207,87.7593,-1.6709,32.6093
100.5207,87.7593,-1.6685,32.7483
100.5207,87.7593,-1.6792,32.8647
100.5207,87.7593,-1.6965,32.9502
100.5207,87.7593,-1.7124,33.026
100.5207,87.7593,-1.7176,33.0837
100.5207,87.7593,-1.718,33.128
100.5207,87.7593,-1.7194,33.1616
100.5207,87.7593,-1.7287,33.2178
100.5207,87.7593,-1.729,33.2855
100.5207,87.7593,-1.7293,33.3389
100.5207,87.7593,-1.7327,33.3799
100.5207,87.7593,-1.7344,33.3975
100.5207,87.7593,-1.7324,33.4115
100.5207,87.7593,-1.7201,33.4396
100.5207,87.7593,-1.6927,33.4794
100.5207,87.7593,-1.6786,33.5263
100.5207,87.7593,-1.6987,33.5649
100.5207,87.7593,-1.7132,33.582
100.5207,87.7593,-1.7273,33.6066
100.5207,87.7593,-1.7178,33.6347
100.5207,87.7593,-1.7145,33.6651
100.5207,87.7593,-1.694,33.7055
100.5207,87.7593,-1.6915,33.7309
100.5207,87.7593,-1.6882,33.7486
100.5207,87.7593,-1.6806,33.7689
100.5207,87.7593,-1.6735,33.7876
100.5207,87.7593,-1.6721,33.8048
100.5207,87.7593,-1.6732,33.8195
100.5207,87.7593,-1.6626,33.8392
100.5207,87.7593,-1.6497,33.8559
100.5207,87.7593,-1.6377,33.8708
100.5207,87.7593,-1.6367,33.889
100.5207,87.7593,-1.6325,33.9083
100.5207,87.7593,-1.6289,33.9288
100.5207,87.7593,-1.6199,33.9574
100.5207,87.7593,-1.6075,33.9809
100.5207,87.7593,-1.5908,34.0001
100.5207,87.7593,-1.5812,34.0141
100.5207,87.7593,-1.5649,34.032
100.5207,87.7593,-1.5832,34.054
100.5207,87.7593,-1.5908,34.0655
100.5207,87.7593,-1.5738,34.0774
100.5207,87.7593,-1.558,34.0991
100.5207,87.7593,-1.5554,34.1189
100.5207,87.7593,-1.5497,34.1386
100.5207,87.7593,-1.5354,34.1559
100.5207,87.7593,-1.5274,34.1741
100.5207,87.7593,-1.5102,34.1886
100.5207,87.7593,-1.4968,34.2006
100.5207,87.7593,-1.5085,34.2098
100.5207,87.7593,-1.5036,34.217
100.5207,87.7593,-1.4843,34.2273
100.5207,87.7593,-1.4538,34.2381
100.5207,87.7593,-1.3611,34.2482
100.5207,87.7593,-1.3276,34.2553
100.5207,87.7593,-1.3605,34.2613
100.5207,87.7593,-1.4054,34.268
100.5207,87.7593,-1.3738,34.2763
100.5207,87.7593,-1.347,34.2853
100.5207,87.7593,-1.3413,34.2915
100.5207,87.7593,-1.3533,34.297
100.5207,87.7593,-1.3331,34.2997
100.5207,87.7593,-1.3037,34.306
100.5207,87.7593,-1.274,34.3108
100.5207,87.7593,-1.241,34.3192
100.5207,87.7593,-1.2187,34.3244
100.5207,87.7593,-1.1912,34.3305
100.5207,87.7593,-1.1752,34.3377
100.5207,87.7593,-1.1426,34.342
100.5207,87.7593,-1.1339,34.3477
100.5207,87.7593,-1.1318,34.3538
100.5207,87.7593,-1.1446,34.3585
100.5207,87.7593,-1.1364,34.3622
100.5207,87.7593,-1.1055,34.3661
100.5207,87.7593,-1.0862,34.3727
100.5207,87.7593,-1.0661,34.3749
100.5207,87.7593,-1.0458,34.3784
100.5207,87.7593,-1.0171,34.3823
100.5207,87.7593,-1.001,34.387
100.5207,87.7593,-0.9756,34.3911
100.5207,87.7593,-0.9602,34.3946
100.5207,87.7593,-0.9245,34.3989
100.5207,87.7593,-0.9059,34.4037
100.5207,87.7593,-0.8841,34.4062
100.5207,87.7593,-0.8563,34.4109
100.5207,87.7593,-0.8265,34.4153
100.5207,87.7593,-0.8073,34.4198
100.5207,87.7593,-0.7629,34.4252
100.5207,87.7593,-0.7435,34.4297
100.5207,87.7593,-0.731,34.4321
100.5207,87.7593,-0.6965,34.4392
100.5207,87.7593,-0.6869,34.4417
100.5207,87.7593,-0.6755,34.4434
100.5207,87.7593,-0.6412,34.4491
100.5207,87.7593,-0.6055,34.4547
100.5207,87.7593,-0.5958,34.4565
100.5207,87.7593,-0.5877,34.4568
100.5207,87.7593,-0.5548,34.4626
100.5207,87.7593,-0.5444,34.4664
100.5207,87.7593,-0.5253,34.4689
100.5207,87.7593,-0.5022,34.475
100.5207,87.7593,-0.47,34.4799
100.5207,87.7593,-0.4338,34.4882
100.5207,87.7593,-0.3988,34.4927
100.5207,87.7593,-0.3558,34.4997
100.5207,87.7593,-0.3376,34.5036
100.5207,87.7593,-0.323,34.5057
100.5207,87.7593,-0.287,34.512
100.5207,87.7593,-0.2703,34.5173
100.5207,87.7593,-0.2493,34.52
100.5207,87.7593,-0.228,34.5254
100.5207,87.7593,-0.1945,34.5302
100.5207,87.7593,-0.1798,34.5324
100.5207,87.7593,-0.151,34.5364
100.5207,87.7593,-0.1392,34.5407
100.5207,87.7593,-0.1199,34.5436
100.5207,87.7593,-0.0738,34.5513
100.5207,87.7593,-0.0067,34.5596
100.5207,87.7593,0.0178,34.5652
100.5207,87.7593,0.0278,34.5664
100.5207,87.7593,0.0421,34.5694
100.5207,87.7593,0.0842,34.5761
100.5207,87.7593,0.1086,34.5814
100.5207,87.7593,0.1418,34.5855
100.5207,87.7593,0.1802,34.5935
100.5207,87.7593,0.1859,34.597
100.5207,87.7593,0.1902,34.5988
100.5207,87.7593,0.1906,34.5987
100.5207,87.7593,0.2214,34.604
100.5207,87.7593,0.2807,34.6156
100.5207,87.7593,0.2937,34.6186
100.5207,87.7593,0.3254,34.6237
100.5207,87.7593,0.3739,34.6312
100.5207,87.7593,0.4106,34.6404
100.5207,87.7593,0.4328,34.6456
100.5207,87.7593,0.4393,34.6463
100.5207,87.7593,0.4411,34.647
100.5207,87.7593,0.4527,34.6492
100.5207,87.7593,0.4689,34.653
100.5207,87.7593,0.4971,34.6594
100.5207,87.7593,0.5434,34.6694
100.5207,87.7593,0.5917,34.6787
100.5207,87.7593,0.6263,34.6891
100.5207,87.7593,0.6526,34.6922
100.5207,87.7593,0.7352,34.7057
100.5207,87.7593,0.7637,34.7182
100.5207,87.7593,0.822,34.7293
100.5207,87.7593,0.8843,34.7424
100.5207,87.7593,0.9772,34.7629
100.5207,87.7593,1.0053,34.7723
100.5207,87.7593,1.013,34.7735
100.5207,87.7593,1.0198,34.7745
100.5207,87.7593,1.0253,34.7766
100.5207,87.7593,1.0298,34.7777
100.5207,87.7593,1.046,34.7816
100.5207,87.7593,1.0714,34.7875
100.5207,87.7593,1.0994,34.7933
100.5207,87.7593,1.1504,34.7995
100.5207,87.7593,1.1809,34.8077
100.5207,87.7593,1.1897,34.8096
100.5207,87.7593,1.1905,34.8098
100.5207,87.7593,1.19,34.8103
100.5207,87.7593,1.1869,34.8111
100.5207,87.7593,1.1742,34.8111
100.5207,87.7593,1.1708,34.8115
100.5207,87.7593,1.1673,34.812
100.5207,87.7593,1.1666,34.8124
100.5207,87.7593,1.1664,34.8128
100.5207,87.7593,1.166,34.8133
100.5207,87.7593,1.1663,34.8135
100.5207,87.7593,1.163,34.8137
100.5207,87.7593,1.1574,34.8133
100.5207,87.7593,1.1496,34.8132
100.5207,87.7593,1.1463,34.813
100.5207,87.7593,1.1428,34.8129
100.5207,87.7593,1.1386,34.8128
100.5207,87.7593,1.1362,34.8127
100.5207,87.7593,1.1312,34.8127
100.5207,87.7593,1.1272,34.8123
100.5207,87.7593,1.1261,34.8122
100.5207,87.7593,1.1245,34.8121
100.5207,87.7593,1.1243,34.8121
100.5207,87.7593,1.1243,34.8121
100.5207,87.7593,1.1241,34.8119
100.5207,87.7593,1.1231,34.8118
100.5207,87.7593,1.1227,34.8118
100.5207,87.7593,1.1212,34.8117
100.5207,87.7593,1.1205,34.8116
100.5207,87.7593,1.1197,34.8117
100.5207,87.7593,1.1194,34.8116
100.5207,87.7593,1.1188,34.8114
100.5207,87.7593,1.1178,34.8114
100.5207,87.7593,1.118,34.8114
100.5207,87.7593,1.1182,34.8114
100.5207,87.7593,1.1176,34.8112
100.5207,87.7593,1.1178,34.8111
100.5207,87.7593,1.118,34.8114
100.5207,87.7593,1.118,34.8114
100.5207,87.7593,1.1183,34.8114
100.5207,87.7593,1.1183,34.8114
100.5207,87.7593,1.1179,34.8113
100.5207,87.7593,1.1168,34.8113
100.5207,87.7593,1.1156,34.8111
100.5207,87.7593,1.1154,34.8112
100.5207,87.7593,1.1157,34.8113
100.5207,87.7593,1.1158,34.8111
100.5207,87.7593,1.1151,34.8112
100.5207,87.7593,1.1147,34.8111
100.5207,87.7593,1.1142,34.8112
