lon,lat,depth,temperature,salinity
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
100.0935,87.7646,1000,1000,1000
