lon,lat,temperature,salinity
133.1059,84.9616,-1.7847,32.4928
133.1059,84.9616,-1.7849,32.4931
133.1059,84.9616,-1.7848,32.4932
133.1059,84.9616,-1.7847,32.4933
133.1059,84.9616,-1.7847,32.4937
133.1059,84.9616,-1.7849,32.4942
133.1059,84.9616,-1.7847,32.4943
133.1059,84.9616,-1.7849,32.4951
133.1059,84.9616,-1.7849,32.4964
133.1059,84.9616,-1.7849,32.4983
133.1059,84.9616,-1.7851,32.5005
133.1059,84.9616,-1.785,32.5028
133.1059,84.9616,-1.7852,32.5049
133.1059,84.9616,-1.7852,32.5065
133.1059,84.9616,-1.7853,32.5076
133.1059,84.9616,-1.7852,32.5081
133.1059,84.9616,-1.7854,32.509
133.1059,84.9616,-1.7853,32.5093
133.1059,84.9616,-1.7854,32.51
133.1059,84.9616,-1.7853,32.5104
133.1059,84.9616,-1.7852,32.5107
133.1059,84.9616,-1.7851,32.5114
133.1059,84.9616,-1.7801,32.543
133.1059,84.9616,-1.7375,32.7952
133.1059,84.9616,-1.6997,33.3077
133.1059,84.9616,-1.6965,33.5786
133.1059,84.9616,-1.7048,33.6753
133.1059,84.9616,-1.7105,33.7262
133.1059,84.9616,-1.714,33.7676
133.1059,84.9616,-1.7171,33.8298
133.1059,84.9616,-1.717,33.8687
133.1059,84.9616,-1.7116,33.9025
133.1059,84.9616,-1.7071,33.9276
133.1059,84.9616,-1.7113,33.9662
133.1059,84.9616,-1.726,34.0011
133.1059,84.9616,-1.7101,34.0205
133.1059,84.9616,-1.7293,34.055
133.1059,84.9616,-1.7593,34.0851
133.1059,84.9616,-1.7717,34.0951
133.1059,84.9616,-1.7881,34.1054
133.1059,84.9616,-1.8007,34.1139
133.1059,84.9616,-1.8071,34.119
133.1059,84.9616,-1.8087,34.1222
133.1059,84.9616,-1.8155,34.1325
133.1059,84.9616,-1.8162,34.1358
133.1059,84.9616,-1.8165,34.142
133.1059,84.9616,-1.8035,34.1456
133.1059,84.9616,-1.7642,34.1362
133.1059,84.9616,-1.7376,34.1528
133.1059,84.9616,-1.7283,34.1739
133.1059,84.9616,-1.7266,34.1881
133.1059,84.9616,-1.7413,34.2061
133.1059,84.9616,-1.7633,34.2184
133.1059,84.9616,-1.7782,34.2215
133.1059,84.9616,-1.784,34.227
133.1059,84.9616,-1.7818,34.2311
133.1059,84.9616,-1.7783,34.235
133.1059,84.9616,-1.7784,34.2401
133.1059,84.9616,-1.7774,34.2448
133.1059,84.9616,-1.7716,34.2452
133.1059,84.9616,-1.7699,34.2525
133.1059,84.9616,-1.7601,34.255
133.1059,84.9616,-1.7352,34.2507
133.1059,84.9616,-1.7235,34.2647
133.1059,84.9616,-1.7315,34.2805
133.1059,84.9616,-1.747,34.2892
133.1059,84.9616,-1.7481,34.289
133.1059,84.9616,-1.7438,34.2904
133.1059,84.9616,-1.7224,34.2877
133.1059,84.9616,-1.6938,34.2905
133.1059,84.9616,-1.6696,34.2959
133.1059,84.9616,-1.6298,34.2928
133.1059,84.9616,-1.5946,34.3005
133.1059,84.9616,-1.5624,34.3047
133.1059,84.9616,-1.523,34.3116
133.1059,84.9616,-1.4929,34.3246
133.1059,84.9616,-1.4634,34.334
133.1059,84.9616,-1.4431,34.3426
133.1059,84.9616,-1.4095,34.3442
133.1059,84.9616,-1.3844,34.3538
