lon,lat,temperature,salinity
133.4064,84.9691,-1.7867,32.5161
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
133.4064,84.9691,1000.0,1000.0
