lon,lat,temperature,salinity
133.1672,84.9667,-1.0543,34.4282
133.1672,84.9667,-1.03,34.435
133.1672,84.9667,-1.0104,34.4362
133.1672,84.9667,-0.9911,34.4377
133.1672,84.9667,-0.9647,34.4411
133.1672,84.9667,-0.9388,34.4446
133.1672,84.9667,-0.9247,34.4482
133.1672,84.9667,-0.8985,34.4485
133.1672,84.9667,-0.8544,34.4526
133.1672,84.9667,-0.8376,34.4614
133.1672,84.9667,-0.821,34.4615
133.1672,84.9667,-0.7847,34.47
133.1672,84.9667,-0.7478,34.4683
133.1672,84.9667,-0.7396,34.4739
133.1672,84.9667,-0.7464,34.4755
133.1672,84.9667,-0.7566,34.4745
133.1672,84.9667,-0.7296,34.4729
133.1672,84.9667,-0.6881,34.481
133.1672,84.9667,-0.6811,34.4842
133.1672,84.9667,-0.6704,34.4847
133.1672,84.9667,-0.6374,34.4871
133.1672,84.9667,-0.5975,34.4902
133.1672,84.9667,-0.5701,34.4973
133.1672,84.9667,-0.5229,34.5053
133.1672,84.9667,-0.4929,34.5132
133.1672,84.9667,-0.4486,34.5156
133.1672,84.9667,-0.4016,34.5233
133.1672,84.9667,-0.3485,34.5323
133.1672,84.9667,-0.3155,34.5391
133.1672,84.9667,-0.2626,34.5419
133.1672,84.9667,-0.2187,34.5532
133.1672,84.9667,-0.1599,34.5583
133.1672,84.9667,-0.1248,34.5697
133.1672,84.9667,-0.0759,34.5742
133.1672,84.9667,-0.0152,34.5835
133.1672,84.9667,0.0262,34.5893
133.1672,84.9667,0.0693,34.5982
133.1672,84.9667,0.128,34.6046
133.1672,84.9667,0.1854,34.6116
133.1672,84.9667,0.2219,34.6155
133.1672,84.9667,0.2735,34.6229
133.1672,84.9667,0.3078,34.6317
133.1672,84.9667,0.3548,34.6359
133.1672,84.9667,0.4224,34.6401
133.1672,84.9667,0.4677,34.6576
133.1672,84.9667,0.5012,34.6651
133.1672,84.9667,0.542,34.6709
133.1672,84.9667,0.5991,34.6768
133.1672,84.9667,0.6551,34.6882
133.1672,84.9667,0.7383,34.7
133.1672,84.9667,0.7725,34.7102
133.1672,84.9667,0.8505,34.7189
133.1672,84.9667,0.8725,34.7284
133.1672,84.9667,0.8767,34.734
133.1672,84.9667,0.9388,34.7404
133.1672,84.9667,0.9541,34.7447
133.1672,84.9667,1.0067,34.7498
133.1672,84.9667,1.0234,34.7596
133.1672,84.9667,1.075,34.7666
133.1672,84.9667,1.1242,34.7728
133.1672,84.9667,1.1563,34.7799
133.1672,84.9667,1.1685,34.7866
133.1672,84.9667,1.1714,34.786
133.1672,84.9667,1.1744,34.7857
133.1672,84.9667,1.1752,34.785
133.1672,84.9667,1.1782,34.786
133.1672,84.9667,1.2508,34.7914
133.1672,84.9667,1.2757,34.8033
133.1672,84.9667,1.2803,34.8074
133.1672,84.9667,1.2736,34.8058
133.1672,84.9667,1.2763,34.8046
133.1672,84.9667,1.3141,34.8066
133.1672,84.9667,1.3491,34.81
133.1672,84.9667,1.3884,34.8204
133.1672,84.9667,1.3878,34.8222
133.1672,84.9667,1.3731,34.8212
133.1672,84.9667,1.3636,34.8188
133.1672,84.9667,1.3574,34.8174
133.1672,84.9667,1.3476,34.817
133.1672,84.9667,1.3422,34.8159
133.1672,84.9667,1.3378,34.8159
133.1672,84.9667,1.3344,34.8158
133.1672,84.9667,1.3321,34.8157
133.1672,84.9667,1.3292,34.8159
133.1672,84.9667,1.322,34.816
133.1672,84.9667,1.3145,34.8154
133.1672,84.9667,1.3118,34.8146
133.1672,84.9667,1.3091,34.8146
133.1672,84.9667,1.3061,34.8148
133.1672,84.9667,1.3027,34.8147
133.1672,84.9667,1.3002,34.8145
133.1672,84.9667,1.2973,34.8146
133.1672,84.9667,1.2955,34.8146
133.1672,84.9667,1.295,34.8145
133.1672,84.9667,1.2942,34.8145
133.1672,84.9667,1.2918,34.8145
133.1672,84.9667,1.2899,34.8143
133.1672,84.9667,1.2892,34.8143
133.1672,84.9667,1.2897,34.8143
133.1672,84.9667,1.289,34.8144
133.1672,84.9667,1.2884,34.8143
133.1672,84.9667,1.2881,34.8144
133.1672,84.9667,1.2883,34.8144
133.1672,84.9667,1.2884,34.8144
133.1672,84.9667,1.2883,34.8145
133.1672,84.9667,1.2885,34.8144
133.1672,84.9667,1.2888,34.8144
133.1672,84.9667,1.2889,34.8145
133.1672,84.9667,1.2888,34.8146
133.1672,84.9667,1.2951,34.8153
133.1672,84.9667,1.3307,34.8206
133.1672,84.9667,1.3726,34.8317
133.1672,84.9667,1.3984,34.8365
133.1672,84.9667,1.4385,34.846
133.1672,84.9667,1.4616,34.8511
133.1672,84.9667,1.4664,34.8521
133.1672,84.9667,1.4712,34.8526
133.1672,84.9667,1.4681,34.8526
133.1672,84.9667,1.4595,34.8512
133.1672,84.9667,1.4487,34.849
133.1672,84.9667,1.4397,34.8481
133.1672,84.9667,1.4345,34.8471
133.1672,84.9667,1.4301,34.8467
133.1672,84.9667,1.4285,34.8465
133.1672,84.9667,1.4249,34.8466
133.1672,84.9667,1.4197,34.8463
133.1672,84.9667,1.4156,34.8461
133.1672,84.9667,1.411,34.846
133.1672,84.9667,1.4087,34.8457
133.1672,84.9667,1.4045,34.8457
133.1672,84.9667,1.4004,34.8455
133.1672,84.9667,1.3973,34.8451
133.1672,84.9667,1.3938,34.8452
133.1672,84.9667,1.3912,34.845
133.1672,84.9667,1.3899,34.845
133.1672,84.9667,1.3895,34.8449
133.1672,84.9667,1.3893,34.845
133.1672,84.9667,1.389,34.8451
133.1672,84.9667,1.3886,34.8453
133.1672,84.9667,1.3888,34.8452
133.1672,84.9667,1.3888,34.8452
133.1672,84.9667,1.3871,34.8453
133.1672,84.9667,1.3851,34.845
133.1672,84.9667,1.3837,34.8449
133.1672,84.9667,1.3828,34.8449
133.1672,84.9667,1.3825,34.8446
133.1672,84.9667,1.3821,34.8448
133.1672,84.9667,1.3819,34.8446
133.1672,84.9667,1.381,34.8447
133.1672,84.9667,1.3807,34.8446
133.1672,84.9667,1.3805,34.8444
