lon,lat,depth,temperature,salinity
133.0505,84.9594,6.0,-1.785,32.4884
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
133.0505,84.9594,1000.0,1000.0,1000.0
