lon,lat,temperature,salinity
133.1347,84.9652,-1.7855,32.4906
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
133.1347,84.9652,1000.0,1000.0
