lon,lat,depth,temperature,salinity
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
133.1074,84.9619,1000.0,1000.0,1000.0
