lon,lat,depth,temperature,salinity
160.9519,89.2999,97.0,-1.5131,34.1417
160.9519,89.2999,98.0,-1.4823,34.1516
160.9519,89.2999,99.0,-1.4624,34.1568
160.9519,89.2999,100.0,-1.4343,34.1693
160.9519,89.2999,101.0,-1.4058,34.182
160.9519,89.2999,102.0,-1.3894,34.1878
160.9519,89.2999,103.0,-1.3632,34.1975
160.9519,89.2999,104.0,-1.3473,34.2051
160.9519,89.2999,105.0,-1.3259,34.2147
160.9519,89.2999,106.0,-1.3126,34.2204
160.9519,89.2999,107.0,-1.298,34.2259
160.9519,89.2999,108.0,-1.2831,34.2317
160.9519,89.2999,109.0,-1.2625,34.2394
160.9519,89.2999,110.0,-1.2333,34.251
160.9519,89.2999,111.0,-1.2049,34.2635
160.9519,89.2999,112.0,-1.2266,34.2641
160.9519,89.2999,113.0,-1.209,34.2716
160.9519,89.2999,114.0,-1.2224,34.2758
160.9519,89.2999,115.0,-1.2207,34.2803
160.9519,89.2999,116.0,-1.2098,34.2853
160.9519,89.2999,117.0,-1.2062,34.29
160.9519,89.2999,118.0,-1.1903,34.2952
160.9519,89.2999,119.0,-1.1494,34.3034
160.9519,89.2999,120.0,-1.1144,34.3122
160.9519,89.2999,121.0,-1.1064,34.3158
160.9519,89.2999,122.0,-1.0974,34.3152
160.9519,89.2999,123.0,-1.0652,34.3189
160.9519,89.2999,124.0,-1.0142,34.3283
160.9519,89.2999,125.0,-0.9658,34.3397
160.9519,89.2999,126.0,-0.9262,34.3496
160.9519,89.2999,127.0,-0.884,34.3596
160.9519,89.2999,128.0,-0.8526,34.367
160.9519,89.2999,129.0,-0.8319,34.3732
160.9519,89.2999,130.0,-0.8168,34.3755
160.9519,89.2999,131.0,-0.7908,34.3829
160.9519,89.2999,132.0,-0.7666,34.388
160.9519,89.2999,133.0,-0.7331,34.3949
160.9519,89.2999,134.0,-0.7151,34.3989
160.9519,89.2999,135.0,-0.7087,34.3986
160.9519,89.2999,136.0,-0.6759,34.4047
160.9519,89.2999,137.0,-0.6498,34.4114
160.9519,89.2999,138.0,-0.6209,34.4187
160.9519,89.2999,139.0,-0.6112,34.4203
160.9519,89.2999,140.0,-0.594,34.4235
160.9519,89.2999,141.0,-0.5702,34.428
160.9519,89.2999,142.0,-0.5418,34.4303
160.9519,89.2999,143.0,-0.4945,34.438
160.9519,89.2999,144.0,-0.4723,34.4423
160.9519,89.2999,145.0,-0.4226,34.4509
160.9519,89.2999,146.0,-0.4001,34.4571
160.9519,89.2999,147.0,-0.3636,34.4629
160.9519,89.2999,148.0,-0.3342,34.4716
160.9519,89.2999,149.0,-0.3301,34.4698
160.9519,89.2999,150.0,-0.2843,34.4829
160.9519,89.2999,151.0,-0.275,34.4856
160.9519,89.2999,152.0,-0.2624,34.4895
160.9519,89.2999,153.0,-0.2552,34.4929
160.9519,89.2999,154.0,-0.2532,34.4908
160.9519,89.2999,155.0,-0.2192,34.4999
160.9519,89.2999,156.0,-0.2054,34.5034
160.9519,89.2999,157.0,-0.1673,34.5118
160.9519,89.2999,158.0,-0.1662,34.5133
160.9519,89.2999,159.0,-0.1527,34.5159
160.9519,89.2999,160.0,-0.1361,34.5224
160.9519,89.2999,161.0,-0.1194,34.5275
160.9519,89.2999,162.0,-0.109,34.5284
160.9519,89.2999,163.0,-0.0915,34.535
160.9519,89.2999,164.0,-0.0739,34.5397
160.9519,89.2999,165.0,-0.0502,34.5456
160.9519,89.2999,166.0,-0.0234,34.55
160.9519,89.2999,167.0,0.0064,34.5568
160.9519,89.2999,168.0,0.0228,34.56
160.9519,89.2999,169.0,0.0743,34.5701
160.9519,89.2999,170.0,0.0988,34.5758
160.9519,89.2999,171.0,0.1243,34.5831
160.9519,89.2999,172.0,0.1356,34.5858
160.9519,89.2999,173.0,0.1426,34.586
160.9519,89.2999,174.0,0.1424,34.5871
160.9519,89.2999,175.0,0.1619,34.5917
160.9519,89.2999,176.0,0.1989,34.5958
160.9519,89.2999,177.0,0.2466,34.6069
160.9519,89.2999,178.0,0.2601,34.6092
160.9519,89.2999,179.0,0.2775,34.6139
160.9519,89.2999,180.0,0.3059,34.6208
160.9519,89.2999,181.0,0.3156,34.6217
160.9519,89.2999,182.0,0.3567,34.6283
160.9519,89.2999,183.0,0.3927,34.6378
160.9519,89.2999,184.0,0.3934,34.6361
160.9519,89.2999,185.0,0.412,34.6374
160.9519,89.2999,186.0,0.4378,34.6424
160.9519,89.2999,187.0,0.4736,34.6461
160.9519,89.2999,188.0,0.5186,34.6598
160.9519,89.2999,189.0,0.5408,34.6651
160.9519,89.2999,190.0,0.5699,34.6706
160.9519,89.2999,191.0,0.6121,34.6836
160.9519,89.2999,192.0,0.624,34.6842
160.9519,89.2999,193.0,0.6539,34.6928
160.9519,89.2999,194.0,0.6885,34.7039
160.9519,89.2999,195.0,0.6881,34.7026
160.9519,89.2999,196.0,0.7194,34.7088
160.9519,89.2999,197.0,0.7496,34.7202
160.9519,89.2999,198.0,0.7697,34.7274
160.9519,89.2999,199.0,0.8022,34.7372
160.9519,89.2999,200.0,0.815,34.7385
160.9519,89.2999,201.0,0.8248,34.7401
160.9519,89.2999,202.0,0.8465,34.744
160.9519,89.2999,203.0,0.8566,34.7451
160.9519,89.2999,204.0,0.8848,34.7492
160.9519,89.2999,205.0,0.9226,34.7599
160.9519,89.2999,206.0,0.9551,34.7708
160.9519,89.2999,207.0,0.9695,34.7746
160.9519,89.2999,208.0,0.9886,34.7811
160.9519,89.2999,209.0,0.9895,34.7806
160.9519,89.2999,210.0,0.9913,34.7795
160.9519,89.2999,211.0,1.0138,34.7869
160.9519,89.2999,212.0,1.0171,34.7867
160.9519,89.2999,213.0,1.0266,34.7895
160.9519,89.2999,214.0,1.0399,34.7945
160.9519,89.2999,215.0,1.0629,34.8007
160.9519,89.2999,216.0,1.0796,34.8059
160.9519,89.2999,217.0,1.0825,34.8068
160.9519,89.2999,218.0,1.0837,34.807
160.9519,89.2999,219.0,1.0844,34.8073
160.9519,89.2999,220.0,1.0851,34.8073
160.9519,89.2999,221.0,1.0859,34.8078
160.9519,89.2999,222.0,1.0858,34.8079
160.9519,89.2999,223.0,1.085,34.8075
160.9519,89.2999,224.0,1.085,34.8075
160.9519,89.2999,225.0,1.086,34.8075
160.9519,89.2999,226.0,1.0878,34.8079
160.9519,89.2999,227.0,1.0889,34.8079
160.9519,89.2999,228.0,1.0905,34.8081
160.9519,89.2999,229.0,1.0922,34.8085
160.9519,89.2999,230.0,1.094,34.8087
160.9519,89.2999,231.0,1.0941,34.809
160.9519,89.2999,232.0,1.0934,34.8089
160.9519,89.2999,233.0,1.093,34.8087
160.9519,89.2999,234.0,1.0928,34.8087
160.9519,89.2999,235.0,1.0928,34.8087
160.9519,89.2999,236.0,1.0929,34.8086
160.9519,89.2999,237.0,1.0927,34.8088
160.9519,89.2999,238.0,1.0931,34.8087
160.9519,89.2999,239.0,1.0931,34.8087
160.9519,89.2999,240.0,1.093,34.8088
160.9519,89.2999,241.0,1.0934,34.8087
160.9519,89.2999,242.0,1.0933,34.8087
160.9519,89.2999,243.0,1.0932,34.8089
160.9519,89.2999,244.0,1.0933,34.8087
160.9519,89.2999,245.0,1.0933,34.8087
160.9519,89.2999,246.0,1.0932,34.8087
160.9519,89.2999,247.0,1.0933,34.8088
160.9519,89.2999,248.0,1.0933,34.8087
160.9519,89.2999,249.0,1.0933,34.8088
160.9519,89.2999,250.0,1.0935,34.8087
