lon,lat,depth,temperature,salinity
-128.8004,81.7298,6.0,-1.5235,30.2432
-129.0254,81.6959,6.0,-1.5194,30.193
-129.0856,81.7625,6.0,-1.5017,30.1967
-132.9834,80.7544,6.0,-1.6556,30.2975
-129.3314,81.7824,6.0,-1.4961,30.1399
-129.4899,81.8351,6.0,-1.5074,30.1266
-129.203,81.9381,6.0,-1.5118,30.0743
-132.9277,80.6915,6.0,-1.6542,30.2809
-132.9197,80.6858,6.0,-1.6546,30.2877
-127.6993,81.704,6.0,-1.4911,29.909
-127.9659,81.5894,6.0,-1.5452,29.8018
-129.2425,81.7092,6.0,-1.5426,29.7658
-132.981,80.9082,6.0,-1.6549,30.2544
-132.9874,80.8662,6.0,-1.6542,30.2618
-132.9783,80.8657,6.0,-1.654,30.2582
-132.372,80.8686,6.0,-1.6575,30.3029
-132.1592,80.8477,6.0,-1.6571,30.2928
-134.4239,80.4168,6.0,-1.6223,29.8649
-132.0792,80.8595,6.0,-1.6585,30.3037
-132.0951,80.8504,6.0,-1.656,30.2636
-132.4811,80.743,6.0,-1.6543,30.2352
-132.4184,80.718,6.0,-1.6532,30.2223
-132.3921,80.7031,6.0,-1.6537,30.234
-132.4653,80.6568,6.0,-1.6533,30.1955
-137.7313,80.1616,6.0,-1.6028,29.307
-138.9017,79.9804,6.0,-1.5981,29.3638
-139.6224,80.238,6.0,-1.6004,29.4396
-138.8397,80.1945,6.0,-1.6041,29.3925
-137.2355,80.1031,6.0,-1.609,29.4859
-136.7687,80.0844,6.0,-1.6055,29.4602
-135.7976,80.3625,6.0,-1.6217,29.6738
-135.4189,80.4722,6.0,-1.6365,29.8696
-135.4086,80.4722,6.0,-1.6365,29.8717
-135.4008,80.4741,6.0,-1.6378,29.8918
-141.0653,80.1424,6.0,-1.595,29.3118
-134.2016,80.8852,6.0,-1.6445,30.0613
-133.4122,80.9984,6.0,-1.6524,30.1691
-132.7929,81.0322,6.0,-1.6554,30.231
-131.8301,81.2719,6.0,-1.661,30.318
-131.7845,81.3698,6.0,-1.6623,30.3657
-130.5016,81.4567,6.0,-1.667,30.4307
-130.4405,81.4878,6.0,-1.6673,30.445
-135.7723,74.2872,6.0,-1.5265,27.9902
-130.1519,81.4716,6.0,-1.6677,30.4418
-130.1505,81.4721,6.0,-1.6676,30.4452
-130.1507,81.4722,6.0,-1.6676,30.4519
-130.2637,81.5279,6.0,-1.6676,30.4508
-130.3761,81.5584,6.0,-1.6682,30.4572
-131.3614,81.3807,6.0,-1.6638,30.3899
-130.5366,81.3834,6.0,-1.6662,30.4249
-130.5939,81.4187,6.0,-1.6657,30.424
-140.8943,80.1181,6.0,-1.5945,29.3391
-129.8282,81.3313,6.0,-1.665,30.428
-129.8284,81.3315,6.0,-1.6656,30.4278
-129.792,81.3276,6.0,-1.6647,30.4237
-129.7694,81.335,6.0,-1.6643,30.4189
-129.7731,81.3325,6.0,-1.6631,30.4219
-129.7913,81.3275,6.0,-1.6641,30.4263
-139.6717,80.1496,6.0,-1.6178,29.6449
-129.7506,81.1739,6.0,-1.6613,30.4033
-129.4806,81.1116,6.0,-1.66,30.4235
-129.9374,81.2986,6.0,-1.6615,30.4157
-129.0019,81.4555,6.0,-1.6587,30.5246
-128.9413,81.4829,6.0,-1.6593,30.5603
-129.9397,81.2687,6.0,-1.6502,30.4263
-129.4008,81.3787,6.0,-1.6236,1000.0
-129.5548,81.3684,6.0,-1.6135,30.4444
-129.8815,81.3678,6.0,-1.5985,30.4867
-130.2131,81.3093,6.0,-1.5818,30.4788
-130.1505,81.2428,6.0,-1.6233,30.4425
-129.2404,81.1607,6.0,-1.6206,30.3938
-129.0166,81.1426,6.0,-1.626,30.3919
-128.9155,80.9977,6.0,-1.5473,30.3629
-128.9147,80.9954,6.0,-1.5617,30.3631
-128.9463,80.9993,6.0,-1.5687,30.3605
-139.8761,80.0036,6.0,-1.602,29.5398
-131.5432,81.0768,6.0,-1.5038,30.3493
-131.4285,81.346,6.0,-1.4413,30.3373
-131.3883,81.336,6.0,-1.4579,30.2476
-130.8487,81.3788,6.0,-1.4605,29.8518
-137.9238,80.4775,6.0,-1.634,29.9241
-132.1744,80.8502,6.0,-1.5104,29.4994
-132.0173,80.842,6.0,-1.5156,29.5036
-137.9675,80.5271,6.0,-1.6338,29.9382
-138.3554,80.5825,6.0,-1.6294,29.8216
-134.9951,75.1491,6.0,-1.5636,28.611
-137.9534,80.5742,6.0,-1.6306,29.8365
-137.4846,80.5155,6.0,-1.6346,29.9056
-137.2518,80.5156,6.0,-1.6346,29.8935
-137.2636,80.5148,6.0,-1.6277,29.7351
-134.9987,74.983,6.0,-1.5578,1000.0
-137.6473,75.1307,6.0,-1.5298,27.9684
-132.5357,74.5023,6.0,-1.5614,1000.0
113.3033,86.5189,6.0,-1.7627,32.1158
113.2543,86.9535,6.0,-1.749,31.8687
91.418,87.3441,6.0,-1.7577,32.0562
83.1484,87.8199,6.0,-1.7672,32.2178
16.2172,86.1397,6.0,-1.8387,33.5121
15.9684,84.2116,6.0,-1.8778,34.2709
43.551,84.5154,6.0,-1.5371,33.2952
14.6955,84.2645,6.0,-1.8777,34.262
17.3662,83.9707,6.0,-1.8645,34.316
10.3072,83.277,6.0,-1.8765,34.2788
115.2336,83.3276,6.0,-1.7893,32.7137
134.9281,84.8331,6.0,-1.7792,32.4711
106.8282,83.8779,6.0,-1.826,33.2511
