lon,lat,depth,temperature,salinity
142.7145,89.7976,134.0,-0.7846,34.3859
142.7145,89.7976,135.0,-0.7685,34.388
142.7145,89.7976,136.0,-0.743,34.3921
142.7145,89.7976,137.0,-0.7047,34.4002
142.7145,89.7976,138.0,-0.658,34.4096
142.7145,89.7976,139.0,-0.6236,34.4168
142.7145,89.7976,140.0,-0.5786,34.4231
142.7145,89.7976,141.0,-0.5437,34.4306
142.7145,89.7976,142.0,-0.504,34.4399
142.7145,89.7976,143.0,-0.4796,34.4464
142.7145,89.7976,144.0,-0.4657,34.452
142.7145,89.7976,145.0,-0.4652,34.4505
142.7145,89.7976,146.0,-0.4327,34.4582
142.7145,89.7976,147.0,-0.4126,34.4633
142.7145,89.7976,148.0,-0.376,34.4712
142.7145,89.7976,149.0,-0.3342,34.4789
142.7145,89.7976,150.0,-0.322,34.4814
142.7145,89.7976,151.0,-0.2894,34.4895
142.7145,89.7976,152.0,-0.2622,34.4954
142.7145,89.7976,153.0,-0.2418,34.5018
142.7145,89.7976,154.0,-0.2178,34.5075
142.7145,89.7976,155.0,-0.1898,34.5134
142.7145,89.7976,156.0,-0.1646,34.518
142.7145,89.7976,157.0,-0.1451,34.5215
142.7145,89.7976,158.0,-0.1216,34.5262
142.7145,89.7976,159.0,-0.0964,34.532
142.7145,89.7976,160.0,-0.0827,34.5339
142.7145,89.7976,161.0,-0.0517,34.5385
142.7145,89.7976,162.0,-0.0071,34.547
142.7145,89.7976,163.0,0.0171,34.553
142.7145,89.7976,164.0,0.035,34.5577
142.7145,89.7976,165.0,0.0709,34.5657
142.7145,89.7976,166.0,0.0888,34.5712
142.7145,89.7976,167.0,0.1351,34.5816
142.7145,89.7976,168.0,0.1392,34.5845
142.7145,89.7976,169.0,0.1472,34.5845
142.7145,89.7976,170.0,0.1857,34.5948
142.7145,89.7976,171.0,0.1847,34.5955
142.7145,89.7976,172.0,0.1816,34.5941
142.7145,89.7976,173.0,0.1788,34.5918
142.7145,89.7976,174.0,0.2129,34.5982
142.7145,89.7976,175.0,0.2513,34.6079
142.7145,89.7976,176.0,0.2518,34.6067
142.7145,89.7976,177.0,0.2971,34.6132
142.7145,89.7976,178.0,0.307,34.6155
142.7145,89.7976,179.0,0.3699,34.6299
142.7145,89.7976,180.0,0.3768,34.6328
142.7145,89.7976,181.0,0.4006,34.6389
142.7145,89.7976,182.0,0.4451,34.6512
142.7145,89.7976,183.0,0.4507,34.6531
142.7145,89.7976,184.0,0.4536,34.6527
142.7145,89.7976,185.0,0.4562,34.6516
142.7145,89.7976,186.0,0.4641,34.6511
142.7145,89.7976,187.0,0.5068,34.6652
142.7145,89.7976,188.0,0.5287,34.6682
142.7145,89.7976,189.0,0.5477,34.6719
142.7145,89.7976,190.0,0.5928,34.6807
142.7145,89.7976,191.0,0.636,34.692
142.7145,89.7976,192.0,0.6762,34.6995
142.7145,89.7976,193.0,0.7301,34.7162
142.7145,89.7976,194.0,0.7298,34.7147
142.7145,89.7976,195.0,0.7537,34.7201
142.7145,89.7976,196.0,0.7832,34.73
142.7145,89.7976,197.0,0.8154,34.7378
142.7145,89.7976,198.0,0.8322,34.7447
142.7145,89.7976,199.0,0.8669,34.7562
142.7145,89.7976,200.0,0.8673,34.7575
142.7145,89.7976,201.0,0.8671,34.7558
142.7145,89.7976,202.0,0.888,34.7613
142.7145,89.7976,203.0,0.9075,34.7703
142.7145,89.7976,204.0,0.9175,34.7707
142.7145,89.7976,205.0,0.9668,34.7863
142.7145,89.7976,206.0,0.975,34.7889
142.7145,89.7976,207.0,0.9755,34.7878
142.7145,89.7976,208.0,0.9731,34.7854
142.7145,89.7976,209.0,1.0008,34.7898
142.7145,89.7976,210.0,1.0341,34.7977
142.7145,89.7976,211.0,1.0593,34.8062
142.7145,89.7976,212.0,1.0898,34.8139
142.7145,89.7976,213.0,1.0922,34.8159
142.7145,89.7976,214.0,1.0922,34.8158
142.7145,89.7976,215.0,1.0922,34.8158
142.7145,89.7976,216.0,1.0925,34.8158
142.7145,89.7976,217.0,1.0928,34.8158
142.7145,89.7976,218.0,1.0927,34.816
142.7145,89.7976,219.0,1.0928,34.8159
142.7145,89.7976,220.0,1.0929,34.8159
142.7145,89.7976,221.0,1.093,34.8159
142.7145,89.7976,222.0,1.093,34.8159
142.7145,89.7976,223.0,1.093,34.8158
142.7145,89.7976,224.0,1.0931,34.8158
142.7145,89.7976,225.0,1.0931,34.8159
142.7145,89.7976,226.0,1.0931,34.8159
142.7145,89.7976,227.0,1.0932,34.816
142.7145,89.7976,228.0,1.0932,34.816
142.7145,89.7976,229.0,1.0932,34.8161
142.7145,89.7976,230.0,1.0934,34.8158
142.7145,89.7976,231.0,1.0934,34.816
142.7145,89.7976,232.0,1.0935,34.8159
142.7145,89.7976,233.0,1.0933,34.8161
142.7145,89.7976,234.0,1.0935,34.8159
142.7145,89.7976,235.0,1.0934,34.8161
142.7145,89.7976,236.0,1.0937,34.816
142.7145,89.7976,237.0,1.0936,34.816
142.7145,89.7976,238.0,1.0938,34.8159
142.7145,89.7976,239.0,1.0938,34.8158
142.7145,89.7976,240.0,1.0938,34.8159
142.7145,89.7976,241.0,1.0939,34.8158
142.7145,89.7976,242.0,1.0939,34.8159
142.7145,89.7976,243.0,1.094,34.8159
142.7145,89.7976,244.0,1.0938,34.816
142.7145,89.7976,245.0,1.094,34.8159
142.7145,89.7976,246.0,1.0941,34.8159
142.7145,89.7976,247.0,1.0941,34.8159
142.7145,89.7976,248.0,1.0941,34.816
142.7145,89.7976,249.0,1.0943,34.8159
142.7145,89.7976,250.0,1.0942,34.816
